episode,final_balance,cum_reward
550,0.00,-1000.00
551,0.00,-1000.00
552,-908.32,-1908.32
553,11984.00,10984.00
554,15128.00,14128.00
555,0.00,-1000.00
556,0.00,-1000.00
557,11060.08,10060.08
558,5722.54,4722.54
559,7356.13,6356.13
560,0.00,-1000.00
561,-200.00,-1200.00
562,0.00,-1000.00
563,0.00,-1000.00
564,0.00,-1000.00
565,-57.60,-1057.60
566,0.00,-1000.00
567,0.00,-1000.00
568,-883.36,-1883.36
569,0.00,-1000.00
570,0.00,-1000.00
571,-966.39,-1966.39
572,-596.80,-1596.80
573,-300.00,-1300.00
574,4200.27,3200.27
575,7820.00,6820.00
576,-872.99,-1872.99
577,-949.71,-1949.71
578,-500.00,-1500.00
579,0.00,-1000.00
580,-697.60,-1697.60
581,-615.91,-1615.91
582,-520.00,-1520.00
583,-400.00,-1400.00
584,0.00,-1000.00
585,-795.88,-1795.88
586,9888.00,8888.00
587,-579.70,-1579.70
588,-440.00,-1440.00
589,12730.00,11730.00
590,-200.00,-1200.00
591,0.00,-1000.00
592,5887.42,4887.42
593,0.00,-1000.00
594,-765.68,-1765.68
595,0.00,-1000.00
596,-570.57,-1570.57
597,-300.00,-1300.00
598,0.00,-1000.00
599,-460.00,-1460.00
600,1678.40,678.40
601,-494.40,-1494.40
602,-280.00,-1280.00
603,-166.24,-1166.24
604,-300.00,-1300.00
605,-451.60,-1451.60
606,12120.00,11120.00
607,-676.00,-1676.00
608,-460.00,-1460.00
609,0.00,-1000.00
610,-400.00,-1400.00
611,-608.00,-1608.00
612,-440.00,-1440.00
613,10440.00,9440.00
614,-720.00,-1720.00
615,-824.61,-1824.61
616,-200.00,-1200.00
617,-400.00,-1400.00
618,13020.18,12020.18
619,-440.00,-1440.00
620,5151.75,4151.75
621,0.00,-1000.00
622,-907.10,-1907.10
623,17956.00,16956.00
624,19610.00,18610.00
625,-313.66,-1313.66
626,-908.05,-1908.05
627,0.00,-1000.00
628,0.00,-1000.00
629,9722.16,8722.16
630,0.00,-1000.00
631,-400.00,-1400.00
632,7910.57,6910.57
633,12720.00,11720.00
634,0.00,-1000.00
635,-894.16,-1894.16
636,1873.60,873.60
637,-15.78,-1015.78
638,-440.00,-1440.00
639,-367.36,-1367.36
640,0.00,-1000.00
641,-200.00,-1200.00
642,-244.00,-1244.00
643,-435.69,-1435.69
644,0.00,-1000.00
645,0.00,-1000.00
646,15120.00,14120.00
647,-100.00,-1100.00
648,-959.50,-1959.50
649,-685.00,-1685.00
650,0.00,-1000.00
651,-520.00,-1520.00
652,-940.00,-1940.00
653,7798.61,6798.61
654,182.33,-817.67
655,-400.00,-1400.00
656,-805.60,-1805.60
657,7960.00,6960.00
658,-388.00,-1388.00
659,0.00,-1000.00
660,1218.24,218.24
661,2721.07,1721.07
662,-962.07,-1962.07
663,5899.28,4899.28
664,17600.00,16600.00
665,13566.08,12566.08
666,11100.00,10100.00
667,-300.00,-1300.00
668,-496.00,-1496.00
669,-811.00,-1811.00
670,-147.16,-1147.16
671,-440.00,-1440.00
672,-820.00,-1820.00
673,0.00,-1000.00
674,-200.00,-1200.00
675,-93.45,-1093.45
676,-510.00,-1510.00
677,-400.00,-1400.00
678,-714.23,-1714.23
679,-863.92,-1863.92
680,-200.00,-1200.00
681,-600.00,-1600.00
682,8501.00,7501.00
683,21000.00,20000.00
684,-974.60,-1974.60
685,-800.87,-1800.87
686,-100.00,-1100.00
687,-594.48,-1594.48
688,0.00,-1000.00
689,14990.50,13990.50
690,-400.00,-1400.00
691,-720.00,-1720.00
692,-300.00,-1300.00
693,-969.76,-1969.76
694,-360.00,-1360.00
695,-483.29,-1483.29
696,16300.00,15300.00
697,0.00,-1000.00
698,-786.88,-1786.88
699,-737.56,-1737.56
700,0.00,-1000.00
701,-700.00,-1700.00
702,13248.98,12248.98
703,-415.17,-1415.17
704,-758.08,-1758.08
705,0.00,-1000.00
706,5409.00,4409.00
707,0.00,-1000.00
708,-659.80,-1659.80
709,11198.62,10198.62
710,-500.00,-1500.00
711,-190.00,-1190.00
712,-400.00,-1400.00
713,-846.72,-1846.72
714,-500.00,-1500.00
715,-640.00,-1640.00
716,-976.38,-1976.38
717,-380.58,-1380.58
718,-773.20,-1773.20
719,-760.00,-1760.00
720,0.00,-1000.00
721,639.29,-360.71
722,13000.00,12000.00
723,0.00,-1000.00
724,-197.63,-1197.63
725,-805.60,-1805.60
726,10240.00,9240.00
727,3830.00,2830.00
728,1848.80,848.80
729,3840.00,2840.00
730,-640.00,-1640.00
731,-258.29,-1258.29
732,0.00,-1000.00
733,-712.00,-1712.00
734,-991.77,-1991.77
735,-754.24,-1754.24
736,-616.00,-1616.00
737,0.00,-1000.00
738,0.00,-1000.00
739,0.00,-1000.00
740,-510.00,-1510.00
741,10031.02,9031.02
742,0.00,-1000.00
743,-520.00,-1520.00
744,0.00,-1000.00
745,-580.00,-1580.00
746,0.00,-1000.00
747,0.00,-1000.00
748,0.00,-1000.00
749,-559.00,-1559.00
750,0.00,-1000.00
751,-616.70,-1616.70
752,7000.00,6000.00
753,0.00,-1000.00
754,0.00,-1000.00
755,-510.00,-1510.00
756,-798.40,-1798.40
757,-400.00,-1400.00
758,0.00,-1000.00
759,4.52,-995.48
760,-400.00,-1400.00
761,0.00,-1000.00
762,0.00,-1000.00
763,-400.00,-1400.00
764,-959.18,-1959.18
765,5739.36,4739.36
766,0.00,-1000.00
767,-870.98,-1870.98
768,-760.00,-1760.00
769,0.00,-1000.00
770,0.00,-1000.00
771,0.00,-1000.00
772,23000.00,22000.00
773,-496.00,-1496.00
774,10992.39,9992.39
775,-31.70,-1031.70
776,0.00,-1000.00
777,-400.00,-1400.00
778,-360.00,-1360.00
779,0.00,-1000.00
780,-986.94,-1986.94
781,-957.48,-1957.47
782,-890.38,-1890.38
783,-100.00,-1100.00
784,-500.00,-1500.00
785,-641.60,-1641.60
786,-514.00,-1514.00
787,21800.00,20800.00
788,12740.00,11740.00
