episode,timestep,reward
2926,150260,6000000.0
2927,150280,22.0
2927,150300,6000000.0
2928,150320,11.0
2928,150340,2000000.0
2929,150360,11.0
2929,150380,7000000.0
2930,150400,25.0
2930,150420,5000000.0
2931,150440,21.0
2931,150460,1000000.0
2932,150480,8.0
2932,150500,4000000.0
2932,150520,1000000.0
2933,150540,20.0
2933,150560,8000000.0
2933,150580,0.0
2934,150600,21.0
2934,150620,1000000.0
2934,150640,4000000.0
2935,150660,18.0
2935,150680,6000000.0
2935,150700,10000000.0
2936,150720,32.0
2936,150740,-2000000.0
2936,150760,0.0
2936,150780,-4000000.0
2937,150800,-4.0
2937,150820,-1000000.0
2938,150840,0.0
2938,150860,15000000.0
2939,150880,24.0
2940,150900,18.0
2940,150920,6000000.0
2940,150940,-3000000.0
2941,150960,34.0
2941,150980,5000000.0
2941,151000,6000000.0
2941,151020,3000000.0
2942,151040,11.0
2942,151060,5000000.0
2943,151080,13.0
2943,151100,7000000.0
2944,151120,24.0
2944,151140,8000000.0
2944,151160,5000000.0
2945,151180,24.0
2945,151200,13000000.0
2945,151220,4000000.0
2945,151240,-1000000.0
2946,151260,26.0
2946,151280,7000000.0
2947,151300,21.0
2947,151320,8000000.0
2948,151340,24.0
2948,151360,6000000.0
2949,151380,25.0
2949,151400,-9000000.0
2950,151420,3.0
2950,151440,3000000.0
2951,151460,20.0
2951,151480,11000000.0
2951,151500,0.0
2952,151520,24.0
2952,151540,9000000.0
2952,151560,-1000000.0
2953,151580,29.0
2953,151600,1000000.0
2953,151620,-7000000.0
2954,151640,6.0
2954,151660,8000000.0
2954,151680,12000000.0
2955,151700,29.0
2955,151720,2000000.0
2956,151740,19.0
2957,151760,32.0
2957,151780,10000000.0
2958,151800,8.0
2958,151820,3000000.0
2958,151840,4000000.0
2959,151860,17.0
2959,151880,2000000.0
2959,151900,6000000.0
2960,151920,20.0
2960,151940,6000000.0
2961,151960,0.0
2961,151980,-1000000.0
2962,152000,16.0
2962,152020,7000000.0
2962,152040,11000000.0
2963,152060,38.0
2963,152080,0.0
2964,152100,19.0
2964,152120,2000000.0
2965,152140,27.0
2965,152160,-1000000.0
2966,152180,17.0
2966,152200,11000000.0
2966,152220,-5000000.0
2967,152240,13.0
2967,152260,14000000.0
2968,152280,20.0
2968,152300,5000000.0
2969,152320,10.0
2969,152340,14000000.0
2970,152360,24.0
2970,152380,1000000.0
2971,152400,7.0
2971,152420,9000000.0
2972,152440,18.0
2972,152460,10000000.0
2973,152480,20.0
2973,152500,6000000.0
2973,152520,3000000.0
2974,152540,18.0
2974,152560,5000000.0
2975,152580,20.0
2976,152600,26.0
2976,152620,-3000000.0
2976,152640,3000000.0
2977,152660,7.0
2977,152680,5000000.0
2978,152700,25.0
2978,152720,7000000.0
2979,152740,28.0
2979,152760,10000000.0
2979,152780,9000000.0
2980,152800,6.0
2980,152820,2000000.0
2981,152840,16.0
2981,152860,10000000.0
2982,152880,7.0
2982,152900,4000000.0
2982,152920,-5000000.0
2982,152940,10000000.0
2983,152960,16.0
2983,152980,5000000.0
2984,153000,12.0
2984,153020,1000000.0
2984,153040,-4000000.0
2984,153060,3000000.0
2985,153080,19.0
2985,153100,9000000.0
2986,153120,31.0
2986,153140,1000000.0
2987,153160,17.0
2987,153180,0.0
2987,153200,7000000.0
2988,153220,29.0
2988,153240,7000000.0
2988,153260,2000000.0
2989,153280,21.0
2989,153300,-3000000.0
2989,153320,12000000.0
2990,153340,1.0
2990,153360,10000000.0
2990,153380,-1000000.0
2991,153400,21.0
2991,153420,4000000.0
2991,153440,7000000.0
2992,153460,28.0
2992,153480,10000000.0
2993,153500,11.0
2993,153520,5000000.0
2993,153540,-3000000.0
2994,153560,25.0
2994,153580,0.0
2994,153600,2000000.0
2994,153620,2000000.0
2994,153640,0.0
2995,153660,13.0
2995,153680,-1000000.0
2995,153700,-3000000.0
2995,153720,-5000000.0
2996,153740,-13.0
2996,153760,9000000.0
2997,153780,6.0
2997,153800,-2000000.0
2998,153820,7.0
2998,153840,4000000.0
2999,153860,26.0
2999,153880,2000000.0
3000,153900,10.0
3000,153920,6000000.0
3001,153940,-2.0
3001,153960,7000000.0
3002,153980,8.0
3002,154000,4000000.0
3002,154020,-5000000.0
3003,154040,13.0
3003,154060,7000000.0
3003,154080,1000000.0
3004,154100,11.0
3004,154120,5000000.0
3004,154140,4000000.0
3005,154160,16.0
3005,154180,6000000.0
3006,154200,4.0
3006,154220,-4000000.0
3006,154240,9000000.0
3007,154260,-7.0
3007,154280,10000000.0
3008,154300,8.0
3008,154320,-5000000.0
3008,154340,4000000.0
3008,154360,6000000.0
3009,154380,14.0
3009,154400,7000000.0
3010,154420,16.0
3010,154440,7000000.0
3011,154460,8.0
3011,154480,11000000.0
3011,154500,11000000.0
3012,154520,44.0
3013,154540,21.0
3013,154560,4000000.0
3013,154580,-1000000.0
3013,154600,-3000000.0
3014,154620,12.0
3014,154640,0.0
3015,154660,9.0
3015,154680,4000000.0
3016,154700,13.0
3016,154720,7000000.0
3017,154740,6.0
3017,154760,7000000.0
3018,154780,17.0
3018,154800,9000000.0
3018,154820,-6000000.0
3019,154840,22.0
3019,154860,2000000.0
3019,154880,4000000.0
3020,154900,10.0
3020,154920,4000000.0
3020,154940,1000000.0
3021,154960,11.0
3021,154980,-2000000.0
3021,155000,18000000.0
3022,155020,18.0
3022,155040,-4000000.0
3023,155060,13.0
3023,155080,3000000.0
3023,155100,2000000.0
3024,155120,8.0
3024,155140,9000000.0
3024,155160,-2000000.0
3025,155180,20.0
3025,155200,10000000.0
3025,155220,1000000.0
3025,155240,3000000.0
3026,155260,26.0
3026,155280,5000000.0
3026,155300,11000000.0
3027,155320,25.0
3027,155340,1000000.0
3028,155360,15.0
3028,155380,-1000000.0
3029,155400,26.0
3029,155420,5000000.0
3030,155440,17.0
3030,155460,-4000000.0
3031,155480,-4.0
3031,155500,-4000000.0
3031,155520,-2000000.0
3031,155540,8000000.0
3032,155560,1.0
3032,155580,6000000.0
3032,155600,5000000.0
3033,155620,15.0
3033,155640,2000000.0
3033,155660,4000000.0
3034,155680,6.0
3034,155700,9000000.0
3034,155720,6000000.0
3035,155740,29.0
3035,155760,4000000.0
3036,155780,5.0
3036,155800,3000000.0
3036,155820,5000000.0
3036,155840,8000000.0
3036,155860,4000000.0
3036,155880,8000000.0
3037,155900,35.0
3037,155920,4000000.0
3038,155940,20.0
3038,155960,0.0
3038,155980,2000000.0
3039,156000,-4.0
3039,156020,6000000.0
3039,156040,10000000.0
3040,156060,10.0
3040,156080,3000000.0
3040,156100,5000000.0
3041,156120,2.0
3041,156140,1000000.0
3041,156160,0.0
3042,156180,7.0
3042,156200,-1000000.0
3043,156220,-6.0
3043,156240,-1000000.0
3043,156260,2000000.0
3043,156280,0.0
3044,156300,6.0
3044,156320,10000000.0
3045,156340,21.0
3045,156360,15000000.0
3046,156380,25.0
3046,156400,-1000000.0
3046,156420,6000000.0
3047,156440,17.0
3048,156460,16.0
3048,156480,3000000.0
3048,156500,1000000.0
3048,156520,0.0
3049,156540,23.0
3049,156560,-7000000.0
3049,156580,6000000.0
3050,156600,21.0
3050,156620,9000000.0
3050,156640,9000000.0
3051,156660,12.0
3051,156680,4000000.0
3052,156700,9.0
3052,156720,3000000.0
3053,156740,10.0
3054,156760,16.0
3054,156780,0.0
3054,156800,11000000.0
3055,156820,23.0
3055,156840,3000000.0
3056,156860,-9.0
3056,156880,8000000.0
3056,156900,3000000.0
3057,156920,26.0
3057,156940,10000000.0
3058,156960,20.0
3058,156980,8000000.0
3059,157000,11.0
3059,157020,13000000.0
3059,157040,-1000000.0
3060,157060,19.0
3060,157080,8000000.0
3061,157100,18.0
3061,157120,2000000.0
3061,157140,3000000.0
3062,157160,19.0
3062,157180,6000000.0
3062,157200,9000000.0
3063,157220,26.0
3063,157240,6000000.0
3063,157260,7000000.0
3064,157280,13.0
3064,157300,-4000000.0
3064,157320,6000000.0
3065,157340,6.0
3065,157360,4000000.0
3067,157380,7.0
3067,157400,3000000.0
3067,157420,4000000.0
3067,157440,4000000.0
3068,157460,7.0
3068,157480,5000000.0
3068,157500,-6000000.0
3069,157520,12.0
3069,157540,7000000.0
3070,157560,13.0
3070,157580,0.0
3071,157600,16.0
3071,157620,0.0
3071,157640,-8000000.0
3072,157660,16.0
3072,157680,7000000.0
3072,157700,-5000000.0
3073,157720,13.0
3073,157740,5000000.0
3073,157760,0.0
3074,157780,35.0
3074,157800,0.0
3074,157820,6000000.0
3074,157840,6000000.0
3074,157860,4000000.0
3075,157880,26.0
3075,157900,3000000.0
3075,157920,2000000.0
3076,157940,22.0
3076,157960,-2000000.0
3076,157980,4000000.0
3077,158000,7.0
3077,158020,2000000.0
3078,158040,3.0
3078,158060,-3000000.0
3079,158080,-1.0
3079,158100,-2000000.0
3080,158120,1.0
3080,158140,5000000.0
3080,158160,2000000.0
3080,158180,5000000.0
3081,158200,17.0
3082,158220,17.0
3082,158240,-4000000.0
3082,158260,3000000.0
3082,158280,9000000.0
3083,158300,4.0
3083,158320,6000000.0
3084,158340,8.0
3084,158360,2000000.0
3085,158380,2.0
3085,158400,9000000.0
3085,158420,13000000.0
3086,158440,28.0
3086,158460,2000000.0
3087,158480,12.0
3087,158500,8000000.0
3087,158520,7000000.0
3088,158540,20.0
3088,158560,6000000.0
3088,158580,5000000.0
3089,158600,15.0
3089,158620,1000000.0
3090,158640,7.0
3090,158660,-1000000.0
3091,158680,-8.0
3091,158700,14000000.0
3092,158720,27.0
3092,158740,3000000.0
3093,158760,20.0
3093,158780,9000000.0
3093,158800,-3000000.0
3094,158820,23.0
3094,158840,10000000.0
3095,158860,17.0
3095,158880,-6000000.0
3096,158900,6.0
3096,158920,4000000.0
3096,158940,-5000000.0
3096,158960,2000000.0
3097,158980,3.0
3097,159000,6000000.0
3098,159020,7.0
3098,159040,-1000000.0
3098,159060,7000000.0
3099,159080,20.0
3099,159100,-3000000.0
3099,159120,-2000000.0
3100,159140,-7.0
3100,159160,7000000.0
3100,159180,4000000.0
3101,159200,19.0
3101,159220,5000000.0
3102,159240,10.0
3102,159260,2000000.0
3103,159280,6.0
3103,159300,-5000000.0
3103,159320,7000000.0
3104,159340,4.0
3104,159360,-4000000.0
3104,159380,6000000.0
3105,159400,10.0
3105,159420,5000000.0
3106,159440,21.0
3106,159460,2000000.0
3106,159480,-4000000.0
3107,159500,7.0
3107,159520,3000000.0
3107,159540,0.0
3108,159560,4.0
3108,159580,7000000.0
3109,159600,26.0
3109,159620,8000000.0
3109,159640,2000000.0
3109,159660,5000000.0
3110,159680,36.0
3110,159700,9000000.0
3111,159720,27.0
3111,159740,6000000.0
3112,159760,22.0
3112,159780,-6000000.0
3113,159800,-1.0
3113,159820,3000000.0
3114,159840,17.0
3114,159860,7000000.0
3115,159880,20.0
3115,159900,0.0
3116,159920,0.0
3116,159940,4000000.0
3116,159960,3000000.0
3117,159980,25.0
3117,160000,1000000.0
3117,160020,-3000000.0
3118,160040,10.0
3118,160060,3000000.0
3118,160080,8000000.0
3118,160100,3000000.0
3119,160120,21.0
3119,160140,3000000.0
3120,160160,26.0
3120,160180,2000000.0
3120,160200,-7000000.0
3120,160220,-3000000.0
3121,160240,-4.0
3121,160260,0.0
3122,160280,-8.0
3122,160300,14000000.0
3123,160320,31.0
3124,160340,23.0
3124,160360,5000000.0
3124,160380,6000000.0
3124,160400,11000000.0
3125,160420,26.0
3125,160440,8000000.0
3125,160460,4000000.0
3126,160480,13.0
3126,160500,7000000.0
3127,160520,20.0
3127,160540,7000000.0
3128,160560,21.0
3128,160580,10000000.0
3128,160600,4000000.0
3129,160620,23.0
3129,160640,12000000.0
3129,160660,7000000.0
3129,160680,1000000.0
3130,160700,28.0
3130,160720,7000000.0
3131,160740,18.0
3131,160760,7000000.0
3132,160780,23.0
3132,160800,1000000.0
3133,160820,10.0
3133,160840,-8000000.0
3134,160860,7.0
3134,160880,6000000.0
3135,160900,27.0
3135,160920,8000000.0
3135,160940,7000000.0
3136,160960,20.0
3136,160980,10000000.0
3136,161000,1000000.0
3137,161020,23.0
3137,161040,4000000.0
3137,161060,-1000000.0
3138,161080,15.0
3138,161100,3000000.0
3138,161120,10000000.0
3139,161140,32.0
3139,161160,1000000.0
3140,161180,18.0
3141,161200,34.0
3141,161220,10000000.0
3142,161240,9.0
3142,161260,1000000.0
3142,161280,0.0
3142,161300,10000000.0
3143,161320,13.0
3143,161340,1000000.0
3144,161360,16.0
3144,161380,6000000.0
3145,161400,26.0
3145,161420,6000000.0
3145,161440,6000000.0
3146,161460,24.0
3146,161480,9000000.0
3147,161500,38.0
3147,161520,-2000000.0
3148,161540,4.0
3148,161560,2000000.0
3149,161580,28.0
3149,161600,1000000.0
3150,161620,26.0
3150,161640,11000000.0
3150,161660,5000000.0
3151,161680,28.0
3151,161700,16000000.0
3152,161720,38.0
3152,161740,7000000.0
3153,161760,22.0
3153,161780,10000000.0
3154,161800,6.0
3154,161820,5000000.0
3155,161840,-10.0
3155,161860,1000000.0
3156,161880,7.0
3156,161900,15000000.0
3157,161920,26.0
3157,161940,5000000.0
3157,161960,1000000.0
3158,161980,1.0
3158,162000,11000000.0
3159,162020,32.0
3159,162040,8000000.0
3160,162060,15.0
3160,162080,0.0
3161,162100,17.0
3161,162120,-2000000.0
3162,162140,26.0
3162,162160,7000000.0
3163,162180,27.0
3163,162200,4000000.0
3163,162220,13000000.0
3163,162240,2000000.0
3164,162260,25.0
3165,162280,32.0
3165,162300,17000000.0
3166,162320,18.0
3166,162340,-3000000.0
3166,162360,-5000000.0
3166,162380,-2000000.0
3167,162400,-7.0
3167,162420,14000000.0
3168,162440,17.0
3168,162460,-7000000.0
3168,162480,-2000000.0
3168,162500,8000000.0
3169,162520,7.0
3169,162540,0.0
3170,162560,26.0
3170,162580,0.0
3171,162600,11.0
3171,162620,2000000.0
3171,162640,1000000.0
3172,162660,15.0
3172,162680,2000000.0
3172,162700,12000000.0
3173,162720,22.0
3173,162740,-1000000.0
3173,162760,10000000.0
3173,162780,-1000000.0
3174,162800,13.0
3174,162820,10000000.0
3174,162840,7000000.0
3175,162860,22.0
3175,162880,12000000.0
3176,162900,35.0
3176,162920,8000000.0
3176,162940,-1000000.0
3177,162960,6.0
3177,162980,-8000000.0
3178,163000,16.0
3178,163020,5000000.0
3178,163040,3000000.0
3178,163060,9000000.0
3178,163080,-1000000.0
3179,163100,27.0
3179,163120,2000000.0
3179,163140,2000000.0
3179,163160,3000000.0
3180,163180,11.0
3180,163200,6000000.0
3181,163220,13.0
3181,163240,1000000.0
3182,163260,9.0
3182,163280,5000000.0
3183,163300,27.0
3183,163320,2000000.0
3184,163340,22.0
3184,163360,4000000.0
3185,163380,-3.0
3185,163400,14000000.0
3186,163420,12.0
3186,163440,5000000.0
3186,163460,-2000000.0
3187,163480,16.0
3187,163500,10000000.0
3187,163520,4000000.0
3187,163540,-4000000.0
3188,163560,15.0
3188,163580,3000000.0
3189,163600,9.0
3189,163620,4000000.0
3190,163640,4.0
3190,163660,0.0
3190,163680,8000000.0
3191,163700,-2.0
3191,163720,-2000000.0
3191,163740,-4000000.0
3192,163760,-2.0
3192,163780,3000000.0
3192,163800,1000000.0
3193,163820,18.0
3193,163840,1000000.0
3194,163860,3.0
3194,163880,13000000.0
3195,163900,1.0
3195,163920,0.0
3195,163940,10000000.0
3196,163960,20.0
3196,163980,6000000.0
3197,164000,20.0
3197,164020,-1000000.0
3197,164040,2000000.0
3198,164060,9.0
3198,164080,-7000000.0
3199,164100,5.0
3199,164120,3000000.0
3200,164140,18.0
3200,164160,4000000.0
3201,164180,2.0
3201,164200,7000000.0
3202,164220,31.0
3202,164240,8000000.0
3202,164260,1000000.0
3202,164280,8000000.0
3203,164300,24.0
3203,164320,5000000.0
3204,164340,27.0
3204,164360,-1000000.0
3204,164380,4000000.0
3205,164400,5.0
3205,164420,1000000.0
3205,164440,12000000.0
3206,164460,25.0
3206,164480,-4000000.0
3207,164500,9.0
3207,164520,0.0
3207,164540,4000000.0
3208,164560,8.0
3208,164580,3000000.0
3208,164600,4000000.0
3208,164620,7000000.0
3209,164640,18.0
3209,164660,3000000.0
3209,164680,5000000.0
3210,164700,18.0
3210,164720,-1000000.0
3210,164740,11000000.0
3211,164760,11.0
3211,164780,1000000.0
3212,164800,17.0
3212,164820,4000000.0
3213,164840,26.0
3213,164860,11000000.0
3214,164880,18.0
3214,164900,2000000.0
3214,164920,-3000000.0
3215,164940,2.0
3215,164960,-1000000.0
3215,164980,10000000.0
3216,165000,8.0
3216,165020,3000000.0
3216,165040,6000000.0
3217,165060,17.0
3217,165080,-3000000.0
3217,165100,8000000.0
3217,165120,2000000.0
3218,165140,19.0
3218,165160,9000000.0
3218,165180,10000000.0
3219,165200,32.0
3219,165220,-5000000.0
3220,165240,3.0
3220,165260,3000000.0
3220,165280,4000000.0
3220,165300,4000000.0
3220,165320,8000000.0
3221,165340,28.0
3221,165360,16000000.0
3222,165380,23.0
3222,165400,3000000.0
3222,165420,-1000000.0
3223,165440,-8.0
3223,165460,-4000000.0
3223,165480,10000000.0
3223,165500,9000000.0
3224,165520,12.0
3224,165540,1000000.0
3225,165560,-11.0
3225,165580,-8000000.0
3225,165600,8000000.0
3226,165620,11.0
3226,165640,12000000.0
3227,165660,26.0
3227,165680,8000000.0
3227,165700,2000000.0
3227,165720,-13000000.0
3228,165740,5.0
3228,165760,14000000.0
3229,165780,34.0
3229,165800,7000000.0
3230,165820,-1.0
3230,165840,7000000.0
3230,165860,-1000000.0
3231,165880,21.0
3232,165900,37.0
3232,165920,8000000.0
3232,165940,12000000.0
3232,165960,13000000.0
3233,165980,59.9999
3233,166000,-5000000.0
3233,166020,-15000000.0
3234,166040,-4.0
3234,166060,10000000.0
3234,166080,-7000000.0
3235,166100,-4.0
3235,166120,8000000.0
3235,166140,10000000.0
3236,166160,14.0
3236,166180,-6000000.0
3237,166200,-7.0
3238,166220,10.0
3238,166240,5000000.0
3239,166260,32.0
3239,166280,-1000000.0
3239,166300,-7000000.0
3240,166320,-3.0
3240,166340,2000000.0
3241,166360,34.0
3241,166380,15000000.0
3242,166400,40.0
3242,166420,-1000000.0
3242,166440,-6000000.0
3243,166460,-1.0
3243,166480,-8000000.0
3244,166500,8.0
3244,166520,12000000.0
3245,166540,32.0
3245,166560,-1000000.0
3245,166580,-9000000.0
3246,166600,-4.0
3246,166620,10000000.0
3246,166640,4000000.0
3246,166660,4000000.0
3247,166680,21.0
3247,166700,0.0
3248,166720,2.0
3248,166740,-9000000.0
3248,166760,14000000.0
3249,166780,14.0
3249,166800,5000000.0
3249,166820,-4000000.0
3251,166840,-3.5
3251,166860,13000000.0
3251,166880,-5000000.0
3252,166900,4.0
3252,166920,4000000.0
3252,166940,-6000000.0
3253,166960,16.0
3253,166980,5000000.0
3254,167000,8.0
3254,167020,0.0
3255,167040,23.0
3255,167060,6000000.0
3255,167080,-6000000.0
3255,167100,4000000.0
3256,167120,25.0
3256,167140,3000000.0
3256,167160,6000000.0
3257,167180,30.0
3257,167200,-1000000.0
3257,167220,11000000.0
3258,167240,31.0
3258,167260,5000000.0
3258,167280,5000000.0
3258,167300,0.0
3259,167320,29.0
3259,167340,8000000.0
3259,167360,-2000000.0
3260,167380,30.0
3260,167400,-8000000.0
3260,167420,10000000.0
3261,167440,15.0
3261,167460,-2000000.0
3262,167480,7.0
3262,167500,3000000.0
3262,167520,4000000.0
3263,167540,14.0
3263,167560,12000000.0
3264,167580,31.0
3264,167600,3000000.0
3264,167620,10000000.0
3265,167640,44.0
3266,167660,37.0
3266,167680,-4000000.0
3266,167700,4000000.0
3266,167720,10000000.0
3267,167740,9.0
3267,167760,12000000.0
3268,167780,27.0
3268,167800,2000000.0
3269,167820,24.0
3269,167840,8000000.0
3269,167860,5000000.0
3270,167880,20.0
3270,167900,5000000.0
3271,167920,14.0
3271,167940,3000000.0
3271,167960,3000000.0
3272,167980,3.0
3272,168000,4000000.0
3272,168020,-4000000.0
3273,168040,12.0
3273,168060,10000000.0
3274,168080,33.0
3274,168100,10000000.0
3275,168120,24.0
3275,168140,19000000.0
3276,168160,49.0
3276,168180,6000000.0
3277,168200,39.0
3277,168220,12000000.0
3277,168240,0.0
3278,168260,38.0
3278,168280,5000000.0
3279,168300,2.0
3279,168320,8000000.0
3279,168340,6000000.0
3280,168360,17.0
3280,168380,-14000000.0
3280,168400,-4000000.0
3281,168420,-17.0
3281,168440,14000000.0
3282,168460,28.0
3282,168480,7000000.0
3282,168500,10000000.0
3283,168520,51.9999
3283,168540,2000000.0
3283,168560,6000000.0
3284,168580,26.0
3284,168600,14000000.0
3284,168620,0.0
3285,168640,17.0
3285,168660,14000000.0
3286,168680,43.0
3286,168700,14000000.0
3287,168720,22.0
3287,168740,0.0
3287,168760,12000000.0
3288,168780,23.0
3288,168800,10000000.0
3288,168820,10000000.0
3289,168840,48.0
3289,168860,12000000.0
3290,168880,48.0
3290,168900,15000000.0
3290,168920,-2000000.0
3290,168940,5000000.0
3291,168960,15.0
3291,168980,13000000.0
3291,169000,6000000.0
3292,169020,20.0
3292,169040,4000000.0
3293,169060,4.0
3293,169080,9000000.0
3293,169100,4000000.0
3293,169120,5000000.0
3294,169140,34.0
3295,169160,30.0
3295,169180,9000000.0
3296,169200,21.0
3296,169220,8000000.0
3297,169240,19.0
3297,169260,8000000.0
3298,169280,35.0
3298,169300,10000000.0
3299,169320,24.0
3299,169340,3000000.0
3300,169360,17.0
3300,169380,8000000.0
3300,169400,2000000.0
3301,169420,16.0
3301,169440,8000000.0
3301,169460,2000000.0
3301,169480,1000000.0
3302,169500,21.0
3302,169520,10000000.0
3302,169540,2000000.0
3303,169560,28.0
3303,169580,5000000.0
3303,169600,8000000.0
3304,169620,14.0
3304,169640,-8000000.0
3304,169660,-1000000.0
3305,169680,-13.0
3305,169700,0.0
3306,169720,-4.0
3306,169740,8000000.0
3307,169760,21.0
3307,169780,8000000.0
3308,169800,24.0
3308,169820,2000000.0
3308,169840,9000000.0
3309,169860,25.0
3309,169880,4000000.0
3309,169900,4000000.0
3310,169920,15.0
3310,169940,7000000.0
3311,169960,25.0
3311,169980,9000000.0
3312,170000,15.0
3312,170020,2000000.0
3312,170040,1000000.0
3313,170060,12.0
3313,170080,4000000.0
3313,170100,7000000.0
3313,170120,1000000.0
3314,170140,20.0
3314,170160,6000000.0
3315,170180,4.0
3315,170200,6000000.0
3316,170220,13.0
3316,170240,3000000.0
3317,170260,13.0
3317,170280,3000000.0
3318,170300,22.0
3318,170320,2000000.0
3319,170340,23.0
3319,170360,8000000.0
3319,170380,1000000.0
3320,170400,-10.0
3320,170420,3000000.0
3320,170440,9000000.0
3321,170460,-2.0
3321,170480,6000000.0
3321,170500,6000000.0
3322,170520,21.0
3322,170540,4000000.0
3322,170560,7000000.0
3323,170580,9.0
3323,170600,8000000.0
3324,170620,26.0
3324,170640,9000000.0
3325,170660,33.0
3326,170680,34.0
3326,170700,7000000.0
3326,170720,17000000.0
3326,170740,-3000000.0
3327,170760,39.0
3327,170780,9000000.0
3327,170800,9000000.0
3328,170820,23.0
3328,170840,-1000000.0
3329,170860,-14.0
3329,170880,-5000000.0
3330,170900,-10.0
3330,170920,8000000.0
3331,170940,16.0
3331,170960,6000000.0
3332,170980,19.0
3332,171000,-5000000.0
3333,171020,-12.0
3333,171040,-1000000.0
3333,171060,3000000.0
3334,171080,9.0
3334,171100,-4000000.0
3334,171120,-5000000.0
3335,171140,4.0
3336,171160,18.0
3336,171180,0.0
3337,171200,10.0
3337,171220,11000000.0
3338,171240,25.0
3338,171260,9000000.0
3339,171280,16.0
3339,171300,9000000.0
3340,171320,18.0
3340,171340,9000000.0
3341,171360,24.0
3341,171380,9000000.0
3341,171400,4000000.0
3342,171420,38.0
3342,171440,3000000.0
3343,171460,4.0
3343,171480,14000000.0
3344,171500,13.0
3344,171520,-1000000.0
3345,171540,11.0
3345,171560,13000000.0
3346,171580,33.0
3346,171600,13000000.0
3346,171620,13000000.0
3347,171640,32.0
3347,171660,2000000.0
3347,171680,-9000000.0
3348,171700,-16.0
3348,171720,-10000000.0
3349,171740,-21.0
3349,171760,-6000000.0
3350,171780,9.0
3350,171800,8000000.0
3350,171820,10000000.0
3351,171840,41.0
3351,171860,-3000000.0
3352,171880,-4.0
3352,171900,11000000.0
3352,171920,0.0
3352,171940,-5000000.0
3353,171960,24.0
3353,171980,16000000.0
3354,172000,49.0
3354,172020,15000000.0
3355,172040,44.0
3355,172060,-10000000.0
3355,172080,11000000.0
3355,172100,6000000.0
3356,172120,17.0
3356,172140,4000000.0
3356,172160,8000000.0
3357,172180,10.0
3357,172200,9000000.0
3357,172220,8000000.0
3358,172240,17.0
3358,172260,2000000.0
3358,172280,-3000000.0
3359,172300,23.0
3359,172320,2000000.0
3359,172340,14000000.0
3360,172360,37.0
3360,172380,9000000.0
3361,172400,32.0
3361,172420,1000000.0
3362,172440,27.0
3362,172460,-4000000.0
3362,172480,-11000000.0
3362,172500,5000000.0
3362,172520,2000000.0
3362,172540,-9000000.0
3363,172560,-23.0
3363,172580,-1000000.0
3363,172600,-2000000.0
3364,172620,-20.0
3364,172640,4000000.0
3365,172660,5.0
3365,172680,6000000.0
3366,172700,14.0
3366,172720,-2000000.0
3367,172740,18.0
3367,172760,3000000.0
3368,172780,24.0
3368,172800,-7000000.0
3368,172820,-4000000.0
3369,172840,-2.0
3369,172860,9000000.0
3370,172880,18.0
3370,172900,-7000000.0
3370,172920,-6000000.0
3371,172940,-14.0
3371,172960,9000000.0
3371,172980,-1000000.0
3372,173000,5.0
3372,173020,1000000.0
3373,173040,4.0
3373,173060,5000000.0
3374,173080,1.0
3374,173100,0.0
3374,173120,2000000.0
3374,173140,-4000000.0
3375,173160,-1.0
3375,173180,2000000.0
3376,173200,5.0
3376,173220,-1000000.0
3376,173240,8000000.0
3377,173260,13.0
3377,173280,6000000.0
3378,173300,18.0
3378,173320,8000000.0
3379,173340,10.0
3379,173360,4000000.0
3379,173380,6000000.0
3380,173400,20.0
3380,173420,4000000.0
3381,173440,16.0
3381,173460,-3000000.0
3381,173480,4000000.0
3382,173500,8.0
3382,173520,-1000000.0
3383,173540,12.0
3383,173560,2000000.0
3384,173580,24.0
3384,173600,4000000.0
3384,173620,2000000.0
3385,173640,7.0
3385,173660,7000000.0
3386,173680,12.0
3386,173700,5000000.0
3386,173720,4000000.0
3387,173740,22.0
3387,173760,1000000.0
3387,173780,7000000.0
3388,173800,17.0
3388,173820,2000000.0
3389,173840,3.0
3389,173860,7000000.0
3389,173880,3000000.0
3390,173900,25.0
3390,173920,1000000.0
3391,173940,-2.0
3391,173960,0.0
3391,173980,5000000.0
3391,174000,3000000.0
3392,174020,3.0
3392,174040,6000000.0
3392,174060,6000000.0
3393,174080,12.0
3393,174100,6000000.0
3393,174120,8000000.0
3394,174140,23.0
3394,174160,0.0
3394,174180,3000000.0
3395,174200,22.0
3395,174220,2000000.0
3396,174240,11.0
3396,174260,5000000.0
3396,174280,11000000.0
3397,174300,19.0
3398,174320,-2.0
3398,174340,-1000000.0
3398,174360,-2000000.0
3399,174380,0.0
3399,174400,-5000000.0
3399,174420,2000000.0
3400,174440,-5.0
3400,174460,1000000.0
3400,174480,6000000.0
3401,174500,24.0
3401,174520,1000000.0
3401,174540,1000000.0
3401,174560,7000000.0
3402,174580,16.0
3402,174600,5000000.0
3402,174620,7000000.0
3403,174640,21.0
3403,174660,8000000.0
3404,174680,11.0
3404,174700,6000000.0
3404,174720,3000000.0
3404,174740,6000000.0
3404,174760,1000000.0
3405,174780,32.0
3405,174800,6000000.0
3406,174820,-4.0
3406,174840,-4000000.0
3406,174860,9000000.0
3406,174880,2000000.0
3407,174900,8.0
3407,174920,2000000.0
3407,174940,3000000.0
