episode,timestep,reward
16090,825800,0.0
16094,826000,0.0
16097,826200,0.0
16100,826400,0.0
16104,826600,0.0
16107,826800,0.0
16112,827000,0.0
16115,827200,0.0
16120,827400,0.0
16124,827600,0.0
16128,827800,0.0
16132,828000,0.0
16136,828200,0.0
16139,828400,0.0
16142,828600,0.0
16146,828800,0.0
16151,829000,0.0
16155,829200,0.0
16159,829400,0.0
16163,829600,0.0
16167,829800,0.0
16170,830000,0.0
16173,830200,0.0
16179,830400,0.0
16182,830600,0.0
16186,830800,0.0
16190,831000,0.0
16193,831200,0.0
16198,831400,0.0
16202,831600,0.0
16206,831800,0.0
16210,832000,0.0
16214,832200,0.0
16220,832400,0.0
16224,832600,0.0
16228,832800,0.0
16232,833000,0.0
16236,833200,0.0
16239,833400,0.0
16242,833600,0.0
16246,833800,0.0
16250,834000,0.0
16254,834200,0.0
16258,834400,0.0
16262,834600,0.0
16266,834800,0.0
16270,835000,0.0
16273,835200,0.0
16278,835400,0.0
16281,835600,0.0
16284,835800,0.0
16287,836000,0.0
16291,836200,0.0
16295,836400,0.0
16298,836600,0.0
16303,836800,0.0
16307,837000,0.0
16311,837200,0.0
16315,837400,0.0
16319,837600,0.0
16322,837800,0.0
16325,838000,0.0
16330,838200,0.0
16334,838400,0.0
16338,838600,0.0
16342,838800,0.0
16346,839000,0.0
16350,839200,0.0
16353,839400,0.0
16357,839600,0.0
16361,839800,0.0
16365,840000,0.0
16369,840200,0.0
16373,840400,0.0
16377,840600,0.0
16381,840800,0.0
16385,841000,0.0
16389,841200,0.0
16393,841400,0.0
16398,841600,0.0
16403,841800,0.0
16407,842000,0.0
16411,842200,0.0
16416,842400,0.0
16419,842600,0.0
16422,842800,0.0
16426,843000,0.0
16429,843200,0.0
16434,843400,0.0
16437,843600,0.0
16441,843800,0.0
16445,844000,0.0
16450,844200,0.0
16453,844400,0.0
16457,844600,0.0
16460,844800,0.0
16464,845000,0.0
16468,845200,0.0
16470,845400,0.0
16474,845600,0.0
16478,845800,0.0
16481,846000,0.0
16486,846200,0.0
16490,846400,0.0
16494,846600,0.0
16499,846800,0.0
16502,847000,0.0
16506,847200,0.0
16509,847400,0.0
16513,847600,0.0
16517,847800,0.0
16521,848000,0.0
16525,848200,0.0
16529,848400,0.0
16532,848600,0.0
16536,848800,0.0
16540,849000,0.0
16544,849200,0.0
16549,849400,0.0
16552,849600,0.0
16556,849800,0.0
16560,850000,0.0
16564,850200,0.0
16568,850400,0.0
16572,850600,0.0
16576,850800,0.0
16581,851000,0.0
16586,851200,0.0
16590,851400,0.0
16595,851600,0.0
16599,851800,0.0
16602,852000,0.0
16606,852200,0.0
16609,852400,0.0
16612,852600,0.0
16617,852800,0.0
16621,853000,0.0
16624,853200,0.0
16629,853400,0.0
16633,853600,0.0
16637,853800,0.0
16640,854000,0.0
16643,854200,0.0
16647,854400,0.0
16651,854600,0.0
16654,854800,0.0
16657,855000,0.0
16661,855200,0.0
16665,855400,0.0
16669,855600,0.0
16673,855800,0.0
16677,856000,0.0
16681,856200,0.0
16685,856400,0.0
16689,856600,0.0
16692,856800,0.0
16696,857000,0.0
16700,857200,0.0
16704,857400,0.0
16708,857600,0.0
16712,857800,0.0
16716,858000,0.0
16720,858200,0.0
16723,858400,0.0
16727,858600,0.0
16732,858800,0.0
16735,859000,0.0
16740,859200,0.0
16743,859400,0.0
16747,859600,0.0
16751,859800,0.0
16755,860000,0.0
16759,860200,0.0
16764,860400,0.0
16768,860600,0.0
16773,860800,0.0
16778,861000,0.0
16782,861200,0.0
16785,861400,0.0
16789,861600,0.0
16793,861800,0.0
16795,862000,0.0
16800,862200,0.0
16804,862400,0.0
16808,862600,0.0
16811,862800,0.0
16816,863000,0.0
16820,863200,0.0
16823,863400,0.0
16826,863600,0.0
16831,863800,0.0
16834,864000,0.0
16837,864200,0.0
16840,864400,0.0
16844,864600,0.0
16848,864800,0.0
16852,865000,0.0
16856,865200,0.0
16861,865400,0.0
16864,865600,0.0
16868,865800,0.0
16872,866000,0.0
16875,866200,0.0
16879,866400,0.0
16883,866600,0.0
16887,866800,0.0
16891,867000,0.0
16896,867200,0.0
16899,867400,0.0
16903,867600,0.0
16907,867800,0.0
16910,868000,0.0
16915,868200,0.0
16918,868400,0.0
16922,868600,0.0
16926,868800,0.0
16930,869000,0.0
16935,869200,0.0
16938,869400,0.0
16942,869600,0.0
16947,869800,0.0
16951,870000,0.0
16956,870200,0.0
16961,870400,0.0
16965,870600,0.0
16968,870800,0.0
16972,871000,0.0
16976,871200,0.0
16979,871400,0.0
16983,871600,0.0
16987,871800,0.0
16991,872000,0.0
16995,872200,0.0
16999,872400,0.0
17003,872600,0.0
17007,872800,0.0
17010,873000,0.0
17014,873200,0.0
17017,873400,0.0
17020,873600,0.0
17023,873800,0.0
17027,874000,0.0
17032,874200,0.0
17035,874400,0.0
17039,874600,0.0
17044,874800,0.0
17047,875000,0.0
17052,875200,0.0
17055,875400,0.0
17058,875600,0.0
17062,875800,0.0
17066,876000,0.0
17070,876200,0.0
17074,876400,0.0
17079,876600,0.0
17082,876800,0.0
17086,877000,0.0
17090,877200,0.0
17093,877400,0.0
17098,877600,0.0
17102,877800,0.0
17105,878000,0.0
17109,878200,0.0
17113,878400,0.0
17118,878600,0.0
17121,878800,0.0
17126,879000,0.0
17130,879200,0.0
17134,879400,0.0
17139,879600,0.0
17144,879800,0.0
17148,880000,0.0
17152,880200,0.0
17155,880400,0.0
17159,880600,0.0
17162,880800,0.0
17166,881000,0.0
17170,881200,0.0
17174,881400,0.0
17178,881600,0.0
17182,881800,0.0
17186,882000,0.0
17190,882200,0.0
17193,882400,0.0
17197,882600,0.0
17201,882800,0.0
17204,883000,0.0
17207,883200,0.0
17210,883400,0.0
17214,883600,0.0
17218,883800,0.0
17222,884000,0.0
17227,884200,0.0
17230,884400,0.0
17235,884600,0.0
17239,884800,0.0
17242,885000,0.0
17245,885200,0.0
17249,885400,0.0
17253,885600,0.0
17257,885800,0.0
17262,886000,0.0
17266,886200,0.0
17269,886400,0.0
17273,886600,0.0
17277,886800,0.0
17281,887000,0.0
17285,887200,0.0
17288,887400,0.0
17293,887600,0.0
17297,887800,0.0
17301,888000,0.0
17304,888200,0.0
17309,888400,0.0
17313,888600,0.0
17317,888800,0.0
17322,889000,0.0
17327,889200,0.0
17331,889400,0.0
17335,889600,0.0
17339,889800,0.0
17342,890000,0.0
17346,890200,0.0
17349,890400,0.0
17353,890600,0.0
17357,890800,0.0
17361,891000,0.0
17365,891200,0.0
17369,891400,0.0
17373,891600,0.0
17376,891800,0.0
17380,892000,0.0
17384,892200,0.0
17387,892400,0.0
17390,892600,0.0
17394,892800,0.0
17398,893000,0.0
17401,893200,0.0
17406,893400,0.0
17410,893600,0.0
17414,893800,0.0
17417,894000,0.0
17422,894200,0.0
17425,894400,0.0
17428,894600,0.0
17432,894800,0.0
17436,895000,0.0
17440,895200,0.0
17445,895400,0.0
17449,895600,0.0
17452,895800,0.0
17456,896000,0.0
17460,896200,0.0
17464,896400,0.0
17468,896600,0.0
17472,896800,0.0
17476,897000,0.0
17480,897200,0.0
17483,897400,0.0
17488,897600,0.0
17492,897800,0.0
17496,898000,0.0
17500,898200,0.0
17505,898400,0.0
17509,898600,0.0
17514,898800,0.0
17518,899000,0.0
17522,899200,0.0
17525,899400,0.0
17529,899600,0.0
17532,899800,0.0
17536,900000,0.0
17540,900200,0.0
17544,900400,0.0
17548,900600,0.0
17552,900800,0.0
17556,901000,0.0
17560,901200,0.0
17563,901400,0.0
17567,901600,0.0
17570,901800,0.0
17573,902000,0.0
17577,902200,0.0
17580,902400,0.0
17584,902600,0.0
17588,902800,0.0
17593,903000,0.0
17597,903200,0.0
17600,903400,0.0
17605,903600,0.0
17609,903800,0.0
17612,904000,0.0
17616,904200,0.0
17619,904400,0.0
17624,904600,0.0
17628,904800,0.0
17632,905000,0.0
17635,905200,0.0
17639,905400,0.0
17643,905600,0.0
17647,905800,0.0
17652,906000,0.0
17655,906200,0.0
17659,906400,0.0
17663,906600,0.0
17666,906800,0.0
17671,907000,0.0
17674,907200,0.0
17679,907400,0.0
17683,907600,0.0
17688,907800,0.0
17693,908000,0.0
17697,908200,0.0
17702,908400,0.0
17705,908600,0.0
17709,908800,0.0
17712,909000,0.0
17715,909200,0.0
17719,909400,0.0
17723,909600,0.0
17727,909800,0.0
17731,910000,0.0
17735,910200,0.0
17739,910400,0.0
17743,910600,0.0
17746,910800,0.0
17751,911000,0.0
17754,911200,0.0
17756,911400,0.0
17760,911600,0.0
17763,911800,0.0
17768,912000,0.0
17771,912200,0.0
17776,912400,0.0
17780,912600,0.0
17784,912800,0.0
17788,913000,0.0
17792,913200,0.0
17795,913400,0.0
17799,913600,0.0
17802,913800,0.0
17807,914000,0.0
17811,914200,0.0
17815,914400,0.0
17819,914600,0.0
17823,914800,0.0
17826,915000,0.0
17830,915200,0.0
17835,915400,0.0
17838,915600,0.0
17842,915800,0.0
17846,916000,0.0
17849,916200,0.0
17854,916400,0.0
17858,916600,0.0
17862,916800,0.0
17866,917000,0.0
17871,917200,0.0
17876,917400,0.0
17880,917600,0.0
17885,917800,0.0
17888,918000,0.0
17892,918200,0.0
17895,918400,0.0
17898,918600,0.0
17902,918800,0.0
17907,919000,0.0
17910,919200,0.0
17914,919400,0.0
17918,919600,0.0
17922,919800,0.0
17926,920000,0.0
17929,920200,0.0
17934,920400,0.0
17937,920600,0.0
17940,920800,0.0
17943,921000,0.0
17947,921200,0.0
17951,921400,0.0
17954,921600,0.0
17959,921800,0.0
17963,922000,0.0
17967,922200,0.0
17971,922400,0.0
17975,922600,0.0
17978,922800,0.0
17982,923000,0.0
17986,923200,0.0
17990,923400,0.0
17994,923600,0.0
17998,923800,0.0
18002,924000,0.0
18006,924200,0.0
18010,924400,0.0
18013,924600,0.0
18018,924800,0.0
18021,925000,0.0
18025,925200,0.0
18029,925400,0.0
18033,925600,0.0
18037,925800,0.0
18041,926000,0.0
18046,926200,0.0
18049,926400,0.0
18054,926600,0.0
18059,926800,0.0
18063,927000,0.0
18067,927200,0.0
18072,927400,0.0
18075,927600,0.0
18078,927800,0.0
18082,928000,0.0
18085,928200,0.0
18090,928400,0.0
18094,928600,0.0
18097,928800,0.0
18101,929000,0.0
18106,929200,0.0
18109,929400,0.0
18113,929600,0.0
18116,929800,0.0
18120,930000,0.0
18124,930200,0.0
18126,930400,0.0
18130,930600,0.0
18134,930800,0.0
18138,931000,0.0
18142,931200,0.0
18146,931400,0.0
18150,931600,0.0
18155,931800,0.0
18159,932000,0.0
18162,932200,0.0
18165,932400,0.0
18169,932600,0.0
18173,932800,0.0
18177,933000,0.0
18181,933200,0.0
18185,933400,0.0
18188,933600,0.0
18193,933800,0.0
18196,934000,0.0
18200,934200,0.0
18205,934400,0.0
18208,934600,0.0
18212,934800,0.0
18216,935000,0.0
18220,935200,0.0
18224,935400,0.0
18228,935600,0.0
18232,935800,0.0
18237,936000,0.0
18242,936200,0.0
18246,936400,0.0
18251,936600,0.0
18255,936800,0.0
18258,937000,0.0
18262,937200,0.0
18266,937400,0.0
18268,937600,0.0
18273,937800,0.0
18277,938000,0.0
18280,938200,0.0
18285,938400,0.0
18289,938600,0.0
18293,938800,0.0
18296,939000,0.0
18299,939200,0.0
18303,939400,0.0
18307,939600,0.0
18310,939800,0.0
18313,940000,0.0
18317,940200,0.0
18321,940400,0.0
18325,940600,0.0
18329,940800,0.0
18333,941000,0.0
18337,941200,0.0
18341,941400,0.0
18345,941600,0.0
18348,941800,0.0
18352,942000,0.0
18356,942200,0.0
18360,942400,0.0
18364,942600,0.0
18368,942800,0.0
18372,943000,0.0
18376,943200,0.0
18379,943400,0.0
18383,943600,0.0
18388,943800,0.0
18391,944000,0.0
18396,944200,0.0
18399,944400,0.0
18403,944600,0.0
18407,944800,0.0
18411,945000,0.0
18415,945200,0.0
18420,945400,0.0
18424,945600,0.0
18429,945800,0.0
18434,946000,0.0
18438,946200,0.0
18441,946400,0.0
18445,946600,0.0
18449,946800,0.0
18451,947000,0.0
18456,947200,0.0
18460,947400,0.0
18464,947600,0.0
18467,947800,0.0
18472,948000,0.0
18476,948200,0.0
18479,948400,0.0
18482,948600,0.0
18487,948800,0.0
18490,949000,0.0
18493,949200,0.0
18497,949400,0.0
18500,949600,0.0
18504,949800,0.0
18508,950000,0.0
18512,950200,0.0
18517,950400,0.0
18520,950600,0.0
18524,950800,0.0
18528,951000,0.0
18531,951200,0.0
18535,951400,0.0
18539,951600,0.0
18543,951800,0.0
18547,952000,0.0
18552,952200,0.0
18555,952400,0.0
18559,952600,0.0
18563,952800,0.0
18566,953000,0.0
18571,953200,0.0
18575,953400,0.0
18578,953600,0.0
18582,953800,0.0
18586,954000,0.0
18591,954200,0.0
18594,954400,0.0
18599,954600,0.0
18603,954800,0.0
18607,955000,0.0
18612,955200,0.0
18617,955400,0.0
18621,955600,0.0
18624,955800,0.0
18628,956000,0.0
18632,956200,0.0
18635,956400,0.0
18639,956600,0.0
18643,956800,0.0
18647,957000,0.0
18651,957200,0.0
18655,957400,0.0
18659,957600,0.0
18663,957800,0.0
18666,958000,0.0
18670,958200,0.0
18673,958400,0.0
18676,958600,0.0
18680,958800,0.0
18683,959000,0.0
18688,959200,0.0
18691,959400,0.0
18696,959600,0.0
18700,959800,0.0
18703,960000,0.0
18708,960200,0.0
18712,960400,0.0
18714,960600,0.0
18718,960800,0.0
18722,961000,0.0
18726,961200,0.0
18730,961400,0.0
18735,961600,0.0
18738,961800,0.0
18742,962000,0.0
18746,962200,0.0
18749,962400,0.0
18754,962600,0.0
18758,962800,0.0
18761,963000,0.0
18765,963200,0.0
18769,963400,0.0
18774,963600,0.0
18777,963800,0.0
18782,964000,0.0
18786,964200,0.0
18790,964400,0.0
18795,964600,0.0
18800,964800,0.0
18804,965000,0.0
18808,965200,0.0
18812,965400,0.0
18815,965600,0.0
18818,965800,0.0
18822,966000,0.0
18826,966200,0.0
18830,966400,0.0
18834,966600,0.0
18838,966800,0.0
18842,967000,0.0
18846,967200,0.0
18849,967400,0.0
18853,967600,0.0
18857,967800,0.0
18860,968000,0.0
18863,968200,0.0
18867,968400,0.0
18870,968600,0.0
18874,968800,0.0
18879,969000,0.0
18883,969200,0.0
18886,969400,0.0
18891,969600,0.0
18895,969800,0.0
18898,970000,0.0
18901,970200,0.0
18906,970400,0.0
18909,970600,0.0
18913,970800,0.0
18918,971000,0.0
18922,971200,0.0
18925,971400,0.0
18929,971600,0.0
18933,971800,0.0
18937,972000,0.0
18941,972200,0.0
18944,972400,0.0
18949,972600,0.0
18953,972800,0.0
18957,973000,0.0
18961,973200,0.0
18965,973400,0.0
18969,973600,0.0
18973,973800,0.0
18978,974000,0.0
18983,974200,0.0
18987,974400,0.0
18991,974600,0.0
18995,974800,0.0
18998,975000,0.0
19002,975200,0.0
19005,975400,0.0
19009,975600,0.0
19013,975800,0.0
19017,976000,0.0
19021,976200,0.0
19025,976400,0.0
19029,976600,0.0
19032,976800,0.0
19036,977000,0.0
19040,977200,0.0
19043,977400,0.0
19046,977600,0.0
19050,977800,0.0
19054,978000,0.0
19057,978200,0.0
19062,978400,0.0
19066,978600,0.0
19070,978800,0.0
19073,979000,0.0
19078,979200,0.0
19081,979400,0.0
19084,979600,0.0
19088,979800,0.0
19093,980000,0.0
19096,980200,0.0
19101,980400,0.0
19105,980600,0.0
19108,980800,0.0
19112,981000,0.0
19116,981200,0.0
19120,981400,0.0
19124,981600,0.0
19128,981800,0.0
19132,982000,0.0
19136,982200,0.0
19139,982400,0.0
19144,982600,0.0
19148,982800,0.0
19152,983000,0.0
19156,983200,0.0
19161,983400,0.0
19165,983600,0.0
19170,983800,0.0
19174,984000,0.0
19178,984200,0.0
19181,984400,0.0
19185,984600,0.0
19188,984800,0.0
19192,985000,0.0
19196,985200,0.0
19200,985400,0.0
19204,985600,0.0
19208,985800,0.0
19212,986000,0.0
19216,986200,0.0
19219,986400,0.0
19223,986600,0.0
19226,986800,0.0
19229,987000,0.0
19233,987200,0.0
19237,987400,0.0
19241,987600,0.0
19244,987800,0.0
19249,988000,0.0
19253,988200,0.0
19256,988400,0.0
19261,988600,0.0
19265,988800,0.0
19268,989000,0.0
19272,989200,0.0
19275,989400,0.0
19280,989600,0.0
19284,989800,0.0
19288,990000,0.0
19291,990200,0.0
19296,990400,0.0
19299,990600,0.0
19303,990800,0.0
19308,991000,0.0
19311,991200,0.0
19315,991400,0.0
19319,991600,0.0
19322,991800,0.0
19327,992000,0.0
19331,992200,0.0
19335,992400,0.0
19339,992600,0.0
19344,992800,0.0
19349,993000,0.0
19354,993200,0.0
19358,993400,0.0
19361,993600,0.0
19365,993800,0.0
19368,994000,0.0
19371,994200,0.0
19375,994400,0.0
19379,994600,0.0
19383,994800,0.0
19387,995000,0.0
19391,995200,0.0
19395,995400,0.0
19399,995600,0.0
19402,995800,0.0
19407,996000,0.0
19410,996200,0.0
19412,996400,0.0
19416,996600,0.0
19420,996800,0.0
19424,997000,0.0
19427,997200,0.0
19432,997400,0.0
19436,997600,0.0
19440,997800,0.0
19444,998000,0.0
19448,998200,0.0
19451,998400,0.0
19455,998600,0.0
19459,998800,0.0
19463,999000,0.0
19467,999200,0.0
19471,999400,0.0
19475,999600,0.0
19479,999800,0.0
19482,1000000,0.0
19486,1000200,0.0
19491,1000400,0.0
19494,1000600,0.0
19498,1000800,0.0
19502,1001000,0.0
19505,1001200,0.0
19510,1001400,0.0
19514,1001600,0.0
19518,1001800,0.0
19522,1002000,0.0
19527,1002200,0.0
19532,1002400,0.0
19536,1002600,0.0
19541,1002800,0.0
19544,1003000,0.0
19548,1003200,0.0
19551,1003400,0.0
19554,1003600,0.0
19558,1003800,0.0
19563,1004000,0.0
19566,1004200,0.0
19570,1004400,0.0
19574,1004600,0.0
19579,1004800,0.0
19582,1005000,0.0
19585,1005200,0.0
19590,1005400,0.0
19593,1005600,0.0
19596,1005800,0.0
19599,1006000,0.0
19603,1006200,0.0
19607,1006400,0.0
19610,1006600,0.0
19615,1006800,0.0
19619,1007000,0.0
19623,1007200,0.0
19627,1007400,0.0
19631,1007600,0.0
19634,1007800,0.0
19638,1008000,0.0
19642,1008200,0.0
19646,1008400,0.0
19650,1008600,0.0
19654,1008800,0.0
19658,1009000,0.0
19662,1009200,0.0
19666,1009400,0.0
19669,1009600,0.0
19674,1009800,0.0
19678,1010000,0.0
19681,1010200,0.0
19685,1010400,0.0
19689,1010600,0.0
19693,1010800,0.0
19697,1011000,0.0
19702,1011200,0.0
19705,1011400,0.0
19710,1011600,0.0
19715,1011800,0.0
19719,1012000,0.0
19723,1012200,0.0
19728,1012400,0.0
19731,1012600,0.0
19734,1012800,0.0
19738,1013000,0.0
19741,1013200,0.0
19746,1013400,0.0
19750,1013600,0.0
19753,1013800,0.0
19757,1014000,0.0
19762,1014200,0.0
19765,1014400,0.0
19769,1014600,0.0
19773,1014800,0.0
19776,1015000,0.0
19780,1015200,0.0
19783,1015400,0.0
19786,1015600,0.0
19790,1015800,0.0
19794,1016000,0.0
19798,1016200,0.0
19802,1016400,0.0
19806,1016600,0.0
19811,1016800,0.0
19815,1017000,0.0
19818,1017200,0.0
19821,1017400,0.0
19825,1017600,0.0
19829,1017800,0.0
19833,1018000,0.0
19837,1018200,0.0
19841,1018400,0.0
19845,1018600,0.0
19849,1018800,0.0
19852,1019000,0.0
19857,1019200,0.0
19861,1019400,0.0
19864,1019600,0.0
19868,1019800,0.0
19872,1020000,0.0
19876,1020200,0.0
19880,1020400,0.0
19884,1020600,0.0
19888,1020800,0.0
19893,1021000,0.0
19898,1021200,0.0
19902,1021400,0.0
19907,1021600,0.0
19911,1021800,0.0
19915,1022000,0.0
19918,1022200,0.0
19922,1022400,0.0
19924,1022600,0.0
19929,1022800,0.0
19933,1023000,0.0
19936,1023200,0.0
19941,1023400,0.0
19945,1023600,0.0
19949,1023800,0.0
19952,1024000,0.0
19956,1024200,0.0
19960,1024400,0.0
19963,1024600,0.0
19966,1024800,0.0
19969,1025000,0.0
19973,1025200,0.0
19977,1025400,0.0
19981,1025600,0.0
19985,1025800,0.0
19990,1026000,0.0
19993,1026200,0.0
19998,1026400,0.0
20001,1026600,0.0
20004,1026800,0.0
20008,1027000,0.0
20012,1027200,0.0
20016,1027400,0.0
20020,1027600,0.0
20024,1027800,0.0
20028,1028000,0.0
20032,1028200,0.0
20035,1028400,0.0
20039,1028600,0.0
20044,1028800,0.0
20047,1029000,0.0
20052,1029200,0.0
20056,1029400,0.0
20059,1029600,0.0
20064,1029800,0.0
20067,1030000,0.0
20071,1030200,0.0
20076,1030400,0.0
20081,1030600,0.0
20085,1030800,0.0
20090,1031000,0.0
20094,1031200,0.0
20098,1031400,0.0
20101,1031600,0.0
20105,1031800,0.0
20107,1032000,0.0
20112,1032200,0.0
20116,1032400,0.0
20120,1032600,0.0
20124,1032800,0.0
20128,1033000,0.0
20132,1033200,0.0
20135,1033400,0.0
20138,1033600,0.0
20143,1033800,0.0
20146,1034000,0.0
20149,1034200,0.0
20153,1034400,0.0
20156,1034600,0.0
20160,1034800,0.0
20164,1035000,0.0
20168,1035200,0.0
20173,1035400,0.0
20176,1035600,0.0
20180,1035800,0.0
20184,1036000,0.0
20187,1036200,0.0
20191,1036400,0.0
20195,1036600,0.0
20199,1036800,0.0
20203,1037000,0.0
20208,1037200,0.0
20211,1037400,0.0
20215,1037600,0.0
20219,1037800,0.0
20222,1038000,0.0
20227,1038200,0.0
20231,1038400,0.0
20234,1038600,0.0
20238,1038800,0.0
20242,1039000,0.0
20247,1039200,0.0
20250,1039400,0.0
20255,1039600,0.0
20259,1039800,0.0
20263,1040000,0.0
20269,1040200,0.0
20273,1040400,0.0
20277,1040600,0.0
20280,1040800,0.0
20284,1041000,0.0
20288,1041200,0.0
20291,1041400,0.0
20295,1041600,0.0
20299,1041800,0.0
20303,1042000,0.0
20307,1042200,0.0
20311,1042400,0.0
20315,1042600,0.0
20319,1042800,0.0
20322,1043000,0.0
20326,1043200,0.0
20329,1043400,0.0
20332,1043600,0.0
20336,1043800,0.0
20339,1044000,0.0
20344,1044200,0.0
20347,1044400,0.0
20352,1044600,0.0
20356,1044800,0.0
20360,1045000,0.0
20364,1045200,0.0
20368,1045400,0.0
20371,1045600,0.0
20374,1045800,0.0
20378,1046000,0.0
20383,1046200,0.0
20386,1046400,0.0
20391,1046600,0.0
20394,1046800,0.0
20398,1047000,0.0
20402,1047200,0.0
20405,1047400,0.0
20410,1047600,0.0
20414,1047800,0.0
20417,1048000,0.0
20421,1048200,0.0
20425,1048400,0.0
20430,1048600,0.0
20433,1048800,0.0
20438,1049000,0.0
20442,1049200,0.0
20446,1049400,0.0
20451,1049600,0.0
20456,1049800,0.0
20460,1050000,0.0
20464,1050200,0.0
20468,1050400,0.0
20471,1050600,0.0
20474,1050800,0.0
20478,1051000,0.0
20482,1051200,0.0
20486,1051400,0.0
20490,1051600,0.0
20494,1051800,0.0
20498,1052000,0.0
20502,1052200,0.0
20505,1052400,0.0
20509,1052600,0.0
20513,1052800,0.0
20516,1053000,0.0
20519,1053200,0.0
20523,1053400,0.0
20526,1053600,0.0
20530,1053800,0.0
20535,1054000,0.0
20539,1054200,0.0
20543,1054400,0.0
20547,1054600,0.0
20551,1054800,0.0
20554,1055000,0.0
20557,1055200,0.0
20562,1055400,0.0
20565,1055600,0.0
20569,1055800,0.0
20574,1056000,0.0
20578,1056200,0.0
20581,1056400,0.0
20585,1056600,0.0
20589,1056800,0.0
20593,1057000,0.0
20597,1057200,0.0
20600,1057400,0.0
20605,1057600,0.0
20609,1057800,0.0
20613,1058000,0.0
20617,1058200,0.0
20621,1058400,0.0
20625,1058600,0.0
20630,1058800,0.0
20634,1059000,0.0
20639,1059200,0.0
20643,1059400,0.0
20647,1059600,0.0
20651,1059800,0.0
20654,1060000,0.0
20658,1060200,0.0
20661,1060400,0.0
20666,1060600,0.0
20669,1060800,0.0
20673,1061000,0.0
20677,1061200,0.0
20682,1061400,0.0
20685,1061600,0.0
20688,1061800,0.0
20692,1062000,0.0
20696,1062200,0.0
20699,1062400,0.0
20702,1062600,0.0
20706,1062800,0.0
20710,1063000,0.0
20713,1063200,0.0
20718,1063400,0.0
20722,1063600,0.0
20726,1063800,0.0
20729,1064000,0.0
20734,1064200,0.0
20737,1064400,0.0
20740,1064600,0.0
20744,1064800,0.0
20749,1065000,0.0
20752,1065200,0.0
20757,1065400,0.0
20761,1065600,0.0
20764,1065800,0.0
20768,1066000,0.0
20772,1066200,0.0
20776,1066400,0.0
20781,1066600,0.0
20784,1066800,0.0
20788,1067000,0.0
20792,1067200,0.0
20796,1067400,0.0
20800,1067600,0.0
20804,1067800,0.0
20808,1068000,0.0
20813,1068200,0.0
20817,1068400,0.0
20822,1068600,0.0
20826,1068800,0.0
20830,1069000,0.0
20834,1069200,0.0
20837,1069400,0.0
20841,1069600,0.0
20844,1069800,0.0
20848,1070000,0.0
20852,1070200,0.0
20856,1070400,0.0
20860,1070600,0.0
20864,1070800,0.0
20868,1071000,0.0
20872,1071200,0.0
20875,1071400,0.0
20879,1071600,0.0
20882,1071800,0.0
20886,1072000,0.0
20889,1072200,0.0
20893,1072400,0.0
20897,1072600,0.0
20900,1072800,0.0
20905,1073000,0.0
20909,1073200,0.0
20913,1073400,0.0
20917,1073600,0.0
20921,1073800,0.0
20924,1074000,0.0
20928,1074200,0.0
20932,1074400,0.0
20936,1074600,0.0
20940,1074800,0.0
20944,1075000,0.0
20947,1075200,0.0
20952,1075400,0.0
20955,1075600,0.0
20959,1075800,0.0
20964,1076000,0.0
20967,1076200,0.0
20971,1076400,0.0
20975,1076600,0.0
20979,1076800,0.0
20983,1077000,0.0
20987,1077200,0.0
20991,1077400,0.0
20995,1077600,0.0
21000,1077800,0.0
21005,1078000,0.0
21010,1078200,0.0
21014,1078400,0.0
21017,1078600,0.0
21021,1078800,0.0
21024,1079000,0.0
21027,1079200,0.0
21032,1079400,0.0
21035,1079600,0.0
21039,1079800,0.0
21043,1080000,0.0
21047,1080200,0.0
21051,1080400,0.0
21055,1080600,0.0
21058,1080800,0.0
21063,1081000,0.0
21066,1081200,0.0
21069,1081400,0.0
21072,1081600,0.0
21076,1081800,0.0
21080,1082000,0.0
21083,1082200,0.0
21088,1082400,0.0
21093,1082600,0.0
21096,1082800,0.0
21100,1083000,0.0
21104,1083200,0.0
21107,1083400,0.0
21111,1083600,0.0
21115,1083800,0.0
21119,1084000,0.0
21123,1084200,0.0
21127,1084400,0.0
21131,1084600,0.0
21135,1084800,0.0
21138,1085000,0.0
21142,1085200,0.0
21147,1085400,0.0
21150,1085600,0.0
21154,1085800,0.0
21158,1086000,0.0
21162,1086200,0.0
21166,1086400,0.0
21170,1086600,0.0
21174,1086800,0.0
21178,1087000,0.0
21183,1087200,0.0
21188,1087400,0.0
21193,1087600,0.0
21197,1087800,0.0
21200,1088000,0.0
21204,1088200,0.0
21207,1088400,0.0
21210,1088600,0.0
21214,1088800,0.0
21219,1089000,0.0
21222,1089200,0.0
21226,1089400,0.0
21231,1089600,0.0
21235,1089800,0.0
21238,1090000,0.0
21241,1090200,0.0
21246,1090400,0.0
21249,1090600,0.0
21252,1090800,0.0
21255,1091000,0.0
21259,1091200,0.0
21263,1091400,0.0
21266,1091600,0.0
21271,1091800,0.0
21276,1092000,0.0
21279,1092200,0.0
21284,1092400,0.0
21287,1092600,0.0
21290,1092800,0.0
21294,1093000,0.0
21298,1093200,0.0
21302,1093400,0.0
21306,1093600,0.0
21310,1093800,0.0
21314,1094000,0.0
21318,1094200,0.0
21322,1094400,0.0
21325,1094600,0.0
21330,1094800,0.0
21334,1095000,0.0
21337,1095200,0.0
21341,1095400,0.0
21345,1095600,0.0
21349,1095800,0.0
